https://www.swinburne.edu.au,True,178499,0.30
https://eca.edu.au,True,80901,0.17
https://www.bbc.com/news,True,417772,0.10
https://www.swinburne.edu.au,True,178499,0.29
https://eca.edu.au,True,80901,0.14
https://www.bbc.com/news,True,417763,0.20
https://www.swinburne.edu.au,True,178499,0.41
https://eca.edu.au,True,80901,0.10
https://www.bbc.com/news,True,417941,0.11
